거래일,품목 및 품명,등급,평균가,전일평균,등락,거래단위,최저가,최고가,전일대비(%),전7일평균,전7일대비(%),시장구분,구분
20210819,포도 샤인머스켓,상,28242,0,28242,2 kg상자,26000,32000,0,31317,28242,가락시장,co
20210819,포도 샤인머스켓,보통,23642,0,23642,2 kg상자,20000,26000,0,26484,23642,가락시장,co
20210819,포도 샤인머스켓,하,17139,0,17139,2 kg상자,8000,20000,0,19810,17139,가락시장,co
20210819,활 방어(자연),대,18000,0,18000,1 kg,18000,18000,0,15226,18000,가락시장,co
20210819,활 방어(자연),중,17760,0,17760,1 kg,17300,18000,0,10611,17760,가락시장,co
20210819,활 방어(자연),소,14090,0,14090,1 kg,11200,17300,0,8236,14090,가락시장,co
20210819,깻잎,상,21447,0,21447,2 kg상자,20500,22000,0,21290,21447,양곡시장,co
20210819,깻잎,보통,13216,0,13216,2 kg상자,8000,20500,0,18097,13216,양곡시장,co
20210819,깻잎,하,8000,0,8000,2 kg상자,8000,8000,0,12125,8000,양곡시장,co
20210819,깻잎,상,34016,0,34016,3 kg상자,24500,37700,0,26798,34016,양곡시장,co
20210819,깻잎,보통,23379,0,23379,3 kg상자,21900,24500,0,20853,23379,양곡시장,co
20210819,깻잎,하,16600,0,16600,3 kg상자,4000,21900,0,16123,16600,양곡시장,co
20210819,메론 머스크,특,22000,0,22000,8 kg상자,22000,22000,0,23917,22000,양곡시장,co
20210819,메론 머스크,상,22000,0,22000,8 kg상자,22000,22000,0,23633,22000,양곡시장,co
20210819,메론 머스크,보통,19809,0,19809,8 kg상자,19000,22000,0,21652,19809,양곡시장,co
20210819,메론 머스크,하,19000,0,19000,8 kg상자,19000,19000,0,19654,19000,양곡시장,co
20210820,깻잎,상,33807,0,33807,100 속,31500,42500,0,33493,33807,가락시장,co
20210820,깻잎,보통,28043,0,28043,100 속,24500,31500,0,26856,28043,가락시장,co
20210820,깻잎,하,19228,0,19228,100 속,5500,24500,0,18122,19228,가락시장,co
20210820,메론 머스크,특,33129,0,33129,8 kg상자,30000,44000,0,36158,33129,가락시장,co
20210820,메론 머스크,상,24216,0,24216,8 kg상자,22000,30000,0,27260,24216,가락시장,co
20210820,메론 머스크,보통,18639,0,18639,8 kg상자,14000,22000,0,20599,18639,가락시장,co
20210820,메론 머스크,하,11000,0,11000,8 kg상자,6500,14000,0,14899,11000,가락시장,co
20210820,당근,특,32000,0,32000,20 kg상자,32000,32000,0,27492,32000,가락시장,co
20210820,당근,상,27179,0,27179,20 kg상자,24500,32000,0,24826,27179,가락시장,co
20210820,당근,보통,23350,0,23350,20 kg상자,20000,24500,0,20325,23350,가락시장,co
20210820,당근,하,16120,0,16120,20 kg상자,8000,20000,0,12475,16120,가락시장,co
20210820,포도 샤인머스켓,특,36142,0,36142,2 kg상자,36000,37000,0,35868,36142,가락시장,co
20210820,포도 샤인머스켓,상,30817,0,30817,2 kg상자,27000,36000,0,30450,30817,가락시장,co
20210820,포도 샤인머스켓,보통,23812,0,23812,2 kg상자,22000,27000,0,25796,23812,가락시장,co
20210820,포도 샤인머스켓,하,17516,0,17516,2 kg상자,10000,22000,0,19220,17516,가락시장,co
20210820,활 방어(자연),대,18000,0,18000,1 kg,18000,18000,0,15735,18000,가락시장,co
20210820,활 방어(자연),중,17760,0,17760,1 kg,17300,18000,0,13019,17760,가락시장,co
20210820,활 방어(자연),소,14090,0,14090,1 kg,11200,17300,0,10221,14090,가락시장,co
20210820,깻잎,상,25600,0,25600,2 kg상자,24000,26000,0,21344,25600,양곡시장,co
20210820,깻잎,보통,22824,0,22824,2 kg상자,22000,24000,0,18024,22824,양곡시장,co
20210820,깻잎,하,14892,0,14892,2 kg상자,12000,22000,0,12011,14892,양곡시장,co
20210820,깻잎,상,33922,0,33922,3 kg상자,32800,34800,0,28692,33922,양곡시장,co
20210820,깻잎,보통,26789,0,26789,3 kg상자,24000,32800,0,22335,26789,양곡시장,co
20210820,깻잎,하,20878,0,20878,3 kg상자,6000,24000,0,17266,20878,양곡시장,co
20210820,메론 머스크,특,22000,0,22000,8 kg상자,22000,22000,0,23583,22000,양곡시장,co
20210820,메론 머스크,상,17390,0,17390,8 kg상자,16500,22000,0,23431,17390,양곡시장,co
20210820,메론 머스크,보통,16482,0,16482,8 kg상자,16000,16500,0,21676,16482,양곡시장,co
20210820,메론 머스크,하,15021,0,15021,8 kg상자,14000,16000,0,19571,15021,양곡시장,co
20210821,깻잎,상,34255,0,34255,100 속,31500,40000,0,33603,34255,가락시장,co
20210821,깻잎,보통,28865,0,28865,100 속,26500,31500,0,26947,28865,가락시장,co
20210821,깻잎,하,21286,0,21286,100 속,5000,26500,0,18088,21286,가락시장,co
20210821,메론 머스크,특,25169,0,25169,8 kg상자,24000,28000,0,35534,25169,가락시장,co
20210821,메론 머스크,상,21239,0,21239,8 kg상자,19000,24000,0,26752,21239,가락시장,co
20210821,메론 머스크,보통,16166,0,16166,8 kg상자,12000,19000,0,20282,16166,가락시장,co
20210821,메론 머스크,하,10410,0,10410,8 kg상자,6000,12000,0,14427,10410,가락시장,co
20210821,당근,특,32000,0,32000,20 kg상자,32000,32000,0,28558,32000,가락시장,co
20210821,당근,상,27179,0,27179,20 kg상자,24500,32000,0,25416,27179,가락시장,co
20210821,당근,보통,23350,0,23350,20 kg상자,20000,24500,0,21097,23350,가락시장,co
20210821,당근,하,16120,0,16120,20 kg상자,8000,20000,0,13518,16120,가락시장,co
20210821,포도 샤인머스켓,특,37502,0,37502,2 kg상자,36000,42000,0,35771,37502,가락시장,co
20210821,포도 샤인머스켓,상,30402,0,30402,2 kg상자,26000,36000,0,30401,30402,가락시장,co
20210821,포도 샤인머스켓,보통,21964,0,21964,2 kg상자,18000,26000,0,25354,21964,가락시장,co
20210821,포도 샤인머스켓,하,15435,0,15435,2 kg상자,8000,18000,0,18738,15435,가락시장,co
20210821,활 방어(자연),대,18000,0,18000,1 kg,18000,18000,0,16244,18000,가락시장,co
20210821,활 방어(자연),중,17760,0,17760,1 kg,17300,18000,0,15427,17760,가락시장,co
20210821,활 방어(자연),소,14090,0,14090,1 kg,11200,17300,0,12206,14090,가락시장,co
20210821,깻잎,상,29714,0,29714,2 kg상자,29000,31000,0,21270,29714,양곡시장,co
20210821,깻잎,보통,26304,0,26304,2 kg상자,20000,29000,0,18098,26304,양곡시장,co
20210821,깻잎,하,13579,0,13579,2 kg상자,11900,20000,0,12750,13579,양곡시장,co
20210821,깻잎,상,32486,0,32486,3 kg상자,31500,33000,0,29489,32486,양곡시장,co
20210821,깻잎,보통,27426,0,27426,3 kg상자,24500,31500,0,22723,27426,양곡시장,co
20210821,깻잎,하,22238,0,22238,3 kg상자,5000,24500,0,17696,22238,양곡시장,co
20210821,메론 머스크,특,21000,0,21000,8 kg상자,21000,21000,0,23167,21000,양곡시장,co
20210821,메론 머스크,상,20833,0,20833,8 kg상자,18000,21000,0,22246,20833,양곡시장,co
20210821,메론 머스크,보통,17519,0,17519,8 kg상자,17000,18000,0,20566,17519,양곡시장,co
20210821,메론 머스크,하,17000,0,17000,8 kg상자,17000,17000,0,18729,17000,양곡시장,co
20210823,깻잎,상,32522,0,32522,100 속,30000,40500,0,33191,32522,가락시장,co
20210823,깻잎,보통,27494,0,27494,100 속,24500,30000,0,26718,27494,가락시장,co
20210823,깻잎,하,19161,0,19161,100 속,5000,24500,0,18096,19161,가락시장,co
20210823,메론 머스크,특,31854,0,31854,8 kg상자,28000,39000,0,34572,31854,가락시장,co
20210823,메론 머스크,상,23193,0,23193,8 kg상자,20000,28000,0,25905,23193,가락시장,co
20210823,메론 머스크,보통,17651,0,17651,8 kg상자,15000,20000,0,19581,17651,가락시장,co
20210823,메론 머스크,하,12236,0,12236,8 kg상자,7000,15000,0,13589,12236,가락시장,co
20210823,당근,특,29433,0,29433,20 kg상자,27000,30000,0,29623,29433,가락시장,co
20210823,당근,상,25899,0,25899,20 kg상자,25000,27000,0,26006,25899,가락시장,co
20210823,당근,보통,19291,0,19291,20 kg상자,14000,25000,0,21870,19291,가락시장,co
20210823,당근,하,10201,0,10201,20 kg상자,8000,14000,0,14560,10201,가락시장,co
20210823,포도 샤인머스켓,특,36608,0,36608,2 kg상자,36000,40000,0,36191,36608,가락시장,co
20210823,포도 샤인머스켓,상,31354,0,31354,2 kg상자,26000,36000,0,30486,31354,가락시장,co
20210823,포도 샤인머스켓,보통,21263,0,21263,2 kg상자,17000,26000,0,24870,21263,가락시장,co
20210823,포도 샤인머스켓,하,14440,0,14440,2 kg상자,6000,17000,0,18454,14440,가락시장,co
20210823,활 방어(자연),대,18000,0,18000,1 kg,18000,18000,0,16244,18000,가락시장,co
20210823,활 방어(자연),중,17760,0,17760,1 kg,17300,18000,0,15427,17760,가락시장,co
20210823,활 방어(자연),소,14090,0,14090,1 kg,11200,17300,0,12206,14090,가락시장,co
20210823,깻잎,상,25179,0,25179,2 kg상자,25000,25500,0,22812,25179,양곡시장,co
20210823,깻잎,보통,22063,0,22063,2 kg상자,17500,25000,0,19398,22063,양곡시장,co
20210823,깻잎,하,15379,0,15379,2 kg상자,13000,17500,0,12538,15379,양곡시장,co
20210823,깻잎,상,30141,0,30141,3 kg상자,28800,31000,0,30507,30141,양곡시장,co
20210823,깻잎,보통,27395,0,27395,3 kg상자,25000,28800,0,23179,27395,양곡시장,co
20210823,깻잎,하,23135,0,23135,3 kg상자,5000,25000,0,17887,23135,양곡시장,co
20210823,메론 머스크,특,22000,0,22000,8 kg상자,22000,22000,0,22667,22000,양곡시장,co
20210823,메론 머스크,상,20833,0,20833,8 kg상자,18000,21000,0,21757,20833,양곡시장,co
20210823,메론 머스크,보통,18773,0,18773,8 kg상자,18000,22000,0,19866,18773,양곡시장,co
20210823,메론 머스크,하,15286,0,15286,8 kg상자,12000,18000,0,18416,15286,양곡시장,co
20210824,깻잎,상,29052,0,29052,100 속,26500,39500,0,33506,29052,가락시장,co
20210824,깻잎,보통,23778,0,23778,100 속,20000,26500,0,27702,23778,가락시장,co
20210824,깻잎,하,16130,0,16130,100 속,5500,20000,0,19025,16130,가락시장,co
20210824,메론 머스크,특,34175,0,34175,8 kg상자,30000,40000,0,35848,34175,가락시장,co
20210824,메론 머스크,상,24313,0,24313,8 kg상자,21000,30000,0,26057,24313,가락시장,co
20210824,메론 머스크,보통,18151,0,18151,8 kg상자,14000,21000,0,19180,18151,가락시장,co
20210824,메론 머스크,하,11503,0,11503,8 kg상자,7000,14000,0,13464,11503,가락시장,co
20210824,당근,특,31776,0,31776,20 kg상자,28000,34000,0,29643,31776,가락시장,co
20210824,당근,상,24307,0,24307,20 kg상자,23000,28000,0,25437,24307,가락시장,co
20210824,당근,보통,20515,0,20515,20 kg상자,17000,23000,0,21293,20515,가락시장,co
20210824,당근,하,14338,0,14338,20 kg상자,9000,17000,0,12941,14338,가락시장,co
20210824,포도 샤인머스켓,특,35856,0,35856,2 kg상자,34000,44000,0,36065,35856,가락시장,co
20210824,포도 샤인머스켓,상,28777,0,28777,2 kg상자,25000,34000,0,29727,28777,가락시장,co
20210824,포도 샤인머스켓,보통,21521,0,21521,2 kg상자,17000,25000,0,23710,21521,가락시장,co
20210824,포도 샤인머스켓,하,14298,0,14298,2 kg상자,3000,17000,0,17142,14298,가락시장,co
20210824,깻잎,상,24333,0,24333,2 kg상자,24000,25000,0,23780,24333,양곡시장,co
20210824,깻잎,보통,18583,0,18583,2 kg상자,16500,24000,0,20028,18583,양곡시장,co
20210824,깻잎,하,14011,0,14011,2 kg상자,12000,16500,0,12878,14011,양곡시장,co
20210824,깻잎,상,27384,0,27384,3 kg상자,25500,28500,0,31421,27384,양곡시장,co
20210824,깻잎,보통,23447,0,23447,3 kg상자,21000,25500,0,24567,23447,양곡시장,co
20210824,깻잎,하,18245,0,18245,3 kg상자,5000,21000,0,19207,18245,양곡시장,co
20210824,메론 머스크,특,22000,0,22000,8 kg상자,22000,22000,0,22333,22000,양곡시장,co
20210824,메론 머스크,상,20833,0,20833,8 kg상자,18000,21000,0,21229,20833,양곡시장,co
20210824,메론 머스크,보통,18773,0,18773,8 kg상자,18000,22000,0,19294,18773,양곡시장,co
20210824,메론 머스크,하,15286,0,15286,8 kg상자,12000,18000,0,17550,15286,양곡시장,co
20210825,깻잎,상,31131,0,31131,100 속,28500,40000,0,32887,31131,가락시장,co
20210825,깻잎,보통,25224,0,25224,100 속,21000,28500,0,27222,25224,가락시장,co
20210825,깻잎,하,16227,0,16227,100 속,5000,21000,0,18853,16227,가락시장,co
20210825,메론 머스크,특,33189,0,33189,8 kg상자,30000,40000,0,35791,33189,가락시장,co
20210825,메론 머스크,상,24309,0,24309,8 kg상자,21000,30000,0,25563,24309,가락시장,co
20210825,메론 머스크,보통,17862,0,17862,8 kg상자,14000,21000,0,18720,17862,가락시장,co
20210825,메론 머스크,하,12574,0,12574,8 kg상자,6000,14000,0,12743,12574,가락시장,co
20210825,당근,특,32781,0,32781,20 kg상자,32000,33000,0,30274,32781,가락시장,co
20210825,당근,상,28128,0,28128,20 kg상자,23000,32000,0,25531,28128,가락시장,co
20210825,당근,보통,20320,0,20320,20 kg상자,17000,23000,0,21469,20320,가락시장,co
20210825,당근,하,12481,0,12481,20 kg상자,6000,17000,0,13439,12481,가락시장,co
20210825,포도 샤인머스켓,특,37486,0,37486,2 kg상자,34000,44000,0,35998,37486,가락시장,co
20210825,포도 샤인머스켓,상,27083,0,27083,2 kg상자,24000,34000,0,29311,27083,가락시장,co
20210825,포도 샤인머스켓,보통,20565,0,20565,2 kg상자,18000,24000,0,22850,20565,가락시장,co
20210825,포도 샤인머스켓,하,15128,0,15128,2 kg상자,8000,18000,0,16092,15128,가락시장,co
20210825,활 방어(자연),대,16000,0,16000,1 kg,16000,16000,0,18000,16000,가락시장,co
20210825,활 방어(자연),중,16000,0,16000,1 kg,16000,16000,0,17760,16000,가락시장,co
20210825,활 방어(자연),소,16000,0,16000,1 kg,16000,16000,0,14090,16000,가락시장,co
20210825,깻잎,상,20167,0,20167,2 kg상자,18000,22000,0,24177,20167,양곡시장,co
20210825,깻잎,보통,16143,0,16143,2 kg상자,13000,18000,0,20048,16143,양곡시장,co
20210825,깻잎,하,12429,0,12429,2 kg상자,11000,13000,0,13169,12429,양곡시장,co
20210825,깻잎,상,22870,0,22870,3 kg상자,21500,24000,0,31633,22870,양곡시장,co
20210825,깻잎,보통,18837,0,18837,3 kg상자,18000,21500,0,25257,18837,양곡시장,co
20210825,깻잎,하,15258,0,15258,3 kg상자,5000,18000,0,19837,15258,양곡시장,co
20210825,메론 머스크,특,22000,0,22000,8 kg상자,22000,22000,0,22000,22000,양곡시장,co
20210825,메론 머스크,상,20833,0,20833,8 kg상자,18000,21000,0,20701,20833,양곡시장,co
20210825,메론 머스크,보통,18773,0,18773,8 kg상자,18000,22000,0,18722,18773,양곡시장,co
20210825,메론 머스크,하,15286,0,15286,8 kg상자,12000,18000,0,16684,15286,양곡시장,co
20210826,깻잎,상,30561,0,30561,100 속,28500,41500,0,32407,30561,가락시장,co
20210826,깻잎,보통,24828,0,24828,100 속,20000,28500,0,26860,24828,가락시장,co
20210826,깻잎,하,14906,0,14906,100 속,3500,20000,0,18544,14906,가락시장,co
20210826,메론 머스크,특,35008,0,35008,8 kg상자,31000,40000,0,34768,35008,가락시장,co
20210826,메론 머스크,상,24095,0,24095,8 kg상자,20000,31000,0,24999,24095,가락시장,co
20210826,메론 머스크,보통,17212,0,17212,8 kg상자,14000,20000,0,18230,17212,가락시장,co
20210826,메론 머스크,하,11603,0,11603,8 kg상자,8000,14000,0,12142,11603,가락시장,co
20210826,당근,특,32000,0,32000,20 kg상자,32000,32000,0,30998,32000,가락시장,co
20210826,당근,상,28234,0,28234,20 kg상자,23000,32000,0,26102,28234,가락시장,co
20210826,당근,보통,21174,0,21174,20 kg상자,18000,23000,0,21163,21174,가락시장,co
20210826,당근,하,12939,0,12939,20 kg상자,6000,18000,0,13362,12939,가락시장,co
20210826,포도 샤인머스켓,특,41027,0,41027,2 kg상자,36000,46000,0,36184,41027,가락시장,co
20210826,포도 샤인머스켓,상,29946,0,29946,2 kg상자,25000,36000,0,28833,29946,가락시장,co
20210826,포도 샤인머스켓,보통,21229,0,21229,2 kg상자,18000,25000,0,22079,21229,가락시장,co
20210826,포도 샤인머스켓,하,15401,0,15401,2 kg상자,10000,18000,0,15543,15401,가락시장,co
20210826,활 방어(자연),대,16000,0,16000,1 kg,16000,16000,0,17600,16000,가락시장,co
20210826,활 방어(자연),중,16000,0,16000,1 kg,16000,16000,0,17408,16000,가락시장,co
20210826,활 방어(자연),소,16000,0,16000,1 kg,16000,16000,0,14472,16000,가락시장,co
20210826,깻잎,상,23938,0,23938,2 kg상자,23000,24000,0,24407,23938,양곡시장,co
20210826,깻잎,보통,20129,0,20129,2 kg상자,17000,23000,0,19856,20129,양곡시장,co
20210826,깻잎,하,13350,0,13350,2 kg상자,11000,17000,0,13048,13350,양곡시장,co
20210826,깻잎,상,22387,0,22387,3 kg상자,20000,23500,0,30137,22387,양곡시장,co
20210826,깻잎,보통,18199,0,18199,3 kg상자,17000,20000,0,24546,18199,양곡시장,co
20210826,깻잎,하,14335,0,14335,3 kg상자,6000,17000,0,19392,14335,양곡시장,co
20210826,메론 머스크,특,22500,0,22500,8 kg상자,22500,22500,0,21833,22500,양곡시장,co
20210826,메론 머스크,상,20944,0,20944,8 kg상자,16000,22500,0,20454,20944,양곡시장,co
20210826,메론 머스크,보통,16000,0,16000,8 kg상자,16000,16000,0,18355,16000,양곡시장,co
20210826,메론 머스크,하,16000,0,16000,8 kg상자,16000,16000,0,16147,16000,양곡시장,co
20210827,깻잎,상,32406,0,32406,100 속,30000,45500,0,31869,32406,가락시장,co
20210827,깻잎,보통,27518,0,27518,100 속,24500,30000,0,26400,27518,가락시장,co
20210827,깻잎,하,18144,0,18144,100 속,3000,24500,0,18044,18144,가락시장,co
20210827,메론 머스크,특,35005,0,35005,8 kg상자,30000,42000,0,34079,35005,가락시장,co
20210827,메론 머스크,상,22963,0,22963,8 kg상자,20000,30000,0,24618,22963,가락시장,co
20210827,메론 머스크,보통,17626,0,17626,8 kg상자,15000,20000,0,17913,17626,가락시장,co
20210827,메론 머스크,하,11904,0,11904,8 kg상자,8000,15000,0,11793,11904,가락시장,co
20210827,당근,특,31555,0,31555,20 kg상자,28000,33000,0,31356,31555,가락시장,co
20210827,당근,상,25579,0,25579,20 kg상자,21000,28000,0,26418,25579,가락시장,co
20210827,당근,보통,15604,0,15604,20 kg상자,12000,21000,0,20849,15604,가락시장,co
20210827,당근,하,9113,0,9113,20 kg상자,6500,12000,0,12959,9113,가락시장,co
20211020,포도 샤인머스켓,특,24423,0,24423,2 kg상자,22000,28000,0,25332,24423,가락시장,co
